"obs1","obs2","obs3","obs4","obs5","obs6","obs7","obs8","obs9","obs10","obs11","obs12","obs13","obs14","obs15","obs16","obs17","obs18","obs19","obs20","obs21","obs22","obs23","obs24","obs25","obs26","obs27","obs28","obs29","obs30","obs31","obs32","obs33","obs34","obs35","obs36","obs37","obs38","obs39","obs40","obs41","obs42","obs43","obs44","obs45","obs46","obs47","obs48","obs49","obs50","obs51","obs52","obs53","obs54","obs55","obs56","obs57","obs58","obs59","obs60","obs61","obs62","obs63","obs64","sd","mean"
"sample97",5.94792677634027,0.884464569586165,1.47127748912453,0.248538600249565,2.15804072126668,7.21025829086757,3.27821906036072,0.699794038942135,3.03672403952783,4.65297797965639,3.64588538996562,4.28061543424855,10.0710622966152,15.50273723438,3.89974862082017,1.51749068275031,5.86381619785351,0.444707334374655,12.1432943839588,7.50929286062721,4.28402349000968,1.51851666840796,5.35669922284539,4.10464051543421,2.30222433695262,2.91750682740534,5.59442590072668,4.1675586274909,4.27876472601705,0.513965580569305,1.10145912678098,0.778215518416603,5.28902343419253,4.78619889167882,6.5000581028918,2.12599946469592,6.16149489511539,4.74490545796497,2.94804305281825,2.09775553890295,3.70638655939434,2.33655549356991,3.87179774556991,3.8757629508072,1.2531094435822,4.47743972079201,2.69737571706585,0.934349540196809,8.74156719925914,2.37748349379841,2.24594279202356,4.06482390698742,4.46272074618447,2.60737933859069,3.45186808123747,4.72607583668016,3.3067526673502,0.964386641438845,1.35456612109736,1.92589341902375,1.69982880701883,2.96721370431074,1.55211290320358,4.11108178151687,2.76200685468293,3.7461066561177
"sample98",7.09574839541188,1.93996279247518,5.98708783197178,8.50766569808582,1.03330805054161,1.0990971505984,0.751369457071115,1.25254627261497,7.09367428256232,0.694355075469931,4.7290974318193,3.74140177857834,8.44178619320698,1.13579486072376,2.35493952180009,6.1265978189582,2.1472933401657,2.75075291010526,1.13899660278079,5.00927673479594,6.06459621682767,9.49197835965322,6.76533506879139,4.47818026267922,2.77052099690029,3.56735142954282,2.67970829565123,1.11039165904559,0.318336197769252,5.18619016470849,1.67174839680715,7.83833467534905,8.40111556601946,2.80407940199973,3.75282475214098,1.94399664090302,1.77344504680557,5.1724890574612,4.52417085320842,4.84668356338417,1.34904970321676,3.77898433184948,0.799708613633093,1.37629899124722,0.379018122693235,1.759409387577,5.06763953980053,3.02237225402429,0.776026977452371,3.85784135507519,6.31793315219822,4.70185566498689,2.03135281049257,6.74993690548779,2.23586211715343,1.20157965909194,6.15764308419818,4.6718581372199,3.16856736857345,2.82695122570676,4.14269128679518,5.60444064162063,2.16156428538222,5.05512277595783,2.38189801655551,3.7091552687003
"sample99",6.69922847539998,3.06823093558002,2.98122900137985,5.91285990945324,7.90868446045337,1.55449903284255,0.949121164772844,3.38445284369714,2.23107676465335,9.16779293072431,1.29421425135911,3.12621126905969,0.887221233124578,1.47024295439261,7.86950188620088,3.80669640913485,2.97126299919152,5.39976703552451,8.86298408706338,6.13439327521071,5.37466829301212,4.80208303698997,8.75018075087659,4.16760004867041,3.04814561039157,9.13317924785675,1.28457954231186,4.67495912071964,4.65301357692395,4.06359512682032,5.20343094764418,6.02421096127687,5.79578399173107,4.3539411604867,3.73958745917043,3.74920481670009,4.55243159926629,2.95772981927612,2.43750371303222,1.55108254197486,1.39721048456374,1.59656548902122,2.65239677002101,9.80140703188498,2.0225508818891,1.92997447921447,3.81859674750932,2.85407768236681,3.33734703651432,2.60154863649962,0.88848695205608,3.2785392811552,3.93860723163307,5.07114486089101,1.20097670735033,8.82659880655497,4.14977532277648,3.7454956336584,0.912909133853915,1.51634823942471,4.41698692148539,4.91697829974933,4.16257720482484,7.41476269942385,2.3698353056829,4.10075695029176
"sample100",1.75871680532681,0.478886565889271,4.83116201837076,1.09751496133073,5.87323697784524,4.932040177136,2.25449316334204,2.4496497294666,1.36315192255946,0.567172025218899,2.13886312874516,5.52812876105675,3.56519410094565,2.79109287015081,4.09056805798677,2.14216133141012,4.35682580864072,4.82499241031795,0.563906861709517,0.780054026693096,7.61559375455518,4.74905228042813,2.50949554040857,1.99059209810778,4.87436501917656,2.9550642836423,2.02245012609207,2.02772612440436,5.83840957489189,11.4119570968684,11.4074093432462,3.91165923620169,4.59091844997602,3.88229498198712,0.242170398310551,2.58869354282488,1.6276820575049,8.30461211858121,1.764889917463,2.62694502094736,4.25207171875373,1.86790729177403,1.54242731604435,0.969263320328641,2.85669265615983,8.68476021183192,4.56409963874539,0.979414368790076,3.95657376870044,6.36486946820821,4.03564016432625,3.48450808786557,3.52216521392552,7.77462768809685,5.62967786783062,0.42403630263096,2.25863572085609,3.31848112052228,10.2927695273397,2.00732993860251,2.24592829176329,3.04974550651736,10.9662726785815,2.20042808197082,2.7216426656618,3.75903310343635
"sample101",8.8244169527986,5.38212868174746,2.24805620336094,3.41407330974721,0.248605924614505,3.86658810835676,0.858588093246199,4.64802004416968,2.86904543801426,1.49672735053939,12.1814903032931,10.1449543171451,2.12952748623228,3.46619859736905,2.70682546067609,2.36034102146064,3.98287862488572,2.80678097059155,4.00084923539148,1.48655304493775,7.17876731615707,1.68437071318694,3.97727641366571,0.81058730185963,4.14194198076634,1.13063736533863,3.05508030305666,2.29753374846316,1.3939138971175,4.98441580856471,2.88632702480444,1.42051253519946,5.62127770752733,5.3360362745054,1.13227851577098,8.2447189756525,10.0577354006302,2.24824478177194,0.470859254858182,4.9512001117055,2.89428544511609,4.41507309633381,1.71620799418958,4.8167794322566,3.08498568557693,2.80975335084418,3.4182922937008,2.23835747444817,2.15032139830297,2.53833570051799,6.94744605141263,0.834832637320199,1.39452870644224,1.42384060454132,6.51171193584617,5.61976450275423,6.85448589525628,7.23483921044866,4.13626420564385,5.75974315392645,2.03403289248671,0.964265851232701,2.97464612279414,4.90336022370309,2.55232478945449,3.74722685100431
"sample102",0.289256111252328,2.09096700730775,5.03967070056328,2.26568543069665,1.64818175339515,0.80829512027797,2.1629309483973,1.47039686875347,5.59808703767133,3.8139070597085,4.36874998546619,3.67432315693273,5.71979546416826,0.883433118761268,1.45890047826945,2.67244151779854,4.08517483166575,4.45905438044093,4.84699388464659,4.77613253743172,1.71963362007264,5.16567525754688,4.5506621330347,5.17200254173392,2.42530140158048,14.3938556166225,7.66437025814018,4.51808083778976,10.7287959145319,5.12389267365816,1.35193419665734,2.48072146733975,3.03303053558298,1.16044728307506,4.54612451441095,2.9278818932841,3.92188698605286,2.07604708049852,2.70504427570204,4.15474230429839,3.00572210539338,10.5979507185391,2.70048799015804,2.27690776095359,1.95742359000908,0.972752432626032,7.59302093851764,4.60695512831935,4.58587336435828,6.2823425596391,2.87762531096781,3.37418525908843,1.50654406109695,5.78860981697582,9.27345767264821,10.8763649504386,5.78107915241335,2.52994185782285,5.45171082039885,2.36007609253312,5.29992317080636,5.04597978304048,2.37922361578023,2.64183030159596,2.70447519744837,4.08935150998967
"sample103",13.3775930821676,4.15677942925869,2.92514534307537,0.980987105060183,0.461234674794212,4.08911972412053,2.77246474233884,2.9272569498295,4.58212075216437,1.85426701899705,9.29144678551794,10.5405548301483,2.17905347736335,3.35626224100466,2.09061750264897,2.19325917937895,5.91508609560892,3.20627993344405,5.33914571914118,4.11614761141252,7.13837967367602,1.21453764444067,9.93938497943084,12.9297037096268,4.77099533426088,1.53957627162125,4.90603505243066,8.50150128770653,3.27821899292757,1.05137491371955,10.0220894979777,2.2636111616403,0.489703841137973,11.8127241831507,3.62771405395547,3.72439379529766,2.22207362386534,3.2554308088695,3.59783624787913,4.40401251572178,4.31860686566152,3.49851223163711,5.90021337280701,0.519477008145403,0.766579620035576,4.23635285534066,2.2388015856894,5.82064399804179,4.087863567773,2.91568801532045,4.15860367241691,2.58862408927654,3.2877699463585,2.22938222153814,1.32581452494756,5.2138414846103,6.69774308331313,1.72219293932974,0.625027987728767,7.54233327225117,11.2001413884963,1.48773417287121,1.91359185754657,8.2129297488761,3.20916807106568,4.36800920776288
"sample104",2.28110865600628,0.491991993272458,5.96205192950257,2.02690539869632,6.67115723950143,1.01852287453139,7.62598353846027,2.3356003009594,2.45311690807393,2.12411598263615,3.99871725949356,4.8805167853793,4.77607143492656,1.3363195390219,5.38791536131759,6.82244420101448,7.05086504515729,0.513970761188009,4.93596700821519,6.92012532383675,2.29756511233419,1.3255217020264,2.73525706871426,3.58124590381519,0.838503548069482,4.46711624278356,2.08687670679654,3.3373302059854,4.18699291598587,8.76776427870673,7.59010983570898,3.07203994357315,0.553338203967431,2.95168757523014,4.60367099166129,1.40593507095443,2.38943694557331,10.9244626100033,0.521705656205186,3.4579477547941,3.32571079914156,10.9435300423529,8.30582129326556,13.1285015694928,6.14980405784523,8.57070308548203,2.68190869852057,4.23560286536687,10.7609778671638,2.24962972957353,3.53616763412307,3.62406625397099,1.97077129743472,2.68775047154475,4.07219527925451,10.3426318224074,7.00564332481158,5.30150326083142,5.09618558009732,2.6131681484457,3.79939049888021,3.11546282795892,4.89921184861704,0.588600461971959,2.94696802304448,4.37051428957241
"sample105",1.79436119573984,1.51330390239864,1.34101627372993,3.7268791975148,2.95426239891604,3.69343568882334,1.76519899991661,2.18446890820577,4.93554356373394,1.61433308428583,0.787204893532762,5.11375426591407,2.71937616612721,7.0049416763614,1.95077932282557,4.46394051602345,4.14949051538869,9.43459377494502,2.03966315016975,4.82928188375857,3.57410630250994,0.0599418473946998,1.01688359239698,6.51604282358632,1.79171032132406,0.629795371582765,1.67817015987114,2.99723997036691,2.47832267228008,6.69659668345398,1.01677134982633,0.184321044231732,6.21466067808914,4.06784040930407,5.24677247915601,2.51633840931379,5.20078924434362,8.27176503626437,5.59296540175929,1.50440934209742,5.16373424620931,2.935820052585,2.91756515944836,5.38020051970815,10.6749958686572,5.35737770799777,5.05062783077489,3.09990751448976,1.27826076653988,1.97247380603313,8.38510293172223,2.90068858193407,4.8037909943019,2.50296451097406,3.69599337641232,1.76198254216891,1.07614058383019,0.825140800769152,2.75057186279273,3.53821370102435,5.30298545725266,6.2761779858682,2.43626679321236,1.32729250070976,2.30929297502825,3.54196169707625
"sample106",8.69650770050182,3.25657629746519,2.85531559228733,5.18983816959035,2.22464970063039,1.71770185496067,2.62945008470707,3.22458449684151,0.70125395279899,1.83236132329118,2.88322363674511,9.19374214592874,5.4690437380489,6.77710859052292,5.58910045950902,1.02512116195935,6.54452782938347,2.13895617995209,7.11928079911934,2.06394690235638,3.22402052302974,0.862819135098663,4.60147810616683,4.25786693639048,2.16649103419943,6.22448449396198,0.253054925330008,4.17981961592527,2.03839805792006,4.40321207689264,5.07461658588456,4.62363704007617,16.2209775310575,15.541607612055,0.537277155037368,2.68608388272925,9.32475361885657,3.30711508638281,6.59659149216353,3.72702294119685,2.58059473778392,1.38191841617248,6.5675129342572,3.176060430368,6.37930828420007,1.941241829797,5.88515298126411,3.14785961728343,6.7438773423601,5.61667935454104,7.2430048463247,9.48299608656587,3.55814905604198,5.31337913511267,10.52609629885,1.86513432532532,4.34496962114156,4.82150176209761,0.759273787778763,2.48110959437363,0.578089336470715,5.22604799871224,1.90142578190649,4.905880831221,3.19252944695686,4.49079504463913
"sample107",6.04748701910069,7.42003183531558,4.71284404256616,3.41889321568064,5.93059063287918,11.7039702192031,4.18012960523138,5.36206951278838,5.23522061106707,1.97549379790459,0.686954566766579,2.97672125443503,3.31213929363998,4.62448879393621,11.544174884575,1.72205252290423,3.88101082142274,0.402743644820575,1.5688417176837,2.20176470944412,3.36682916749956,5.08718247017089,4.44227025923628,6.92991035695192,2.26855874985451,0.871530021924441,3.2027511365873,3.18813613521128,2.56738507782573,1.61782472498136,0.275209953632743,2.31882097502906,1.35520013084646,1.74312619029068,3.83864009452563,0.366688980630378,2.39533499208693,6.50382046731482,4.31823895603579,0.97332101361858,4.34675428624892,3.46046951244914,6.08564105199418,3.87728261229791,1.400131397955,0.647913739968617,4.50612159712672,4.1791619364205,9.71666023320784,5.21145236490541,3.76970520231839,8.26709839217233,1.25632346717768,3.5903347623442,1.90957510877977,3.85419242059608,3.68132318971569,3.92032035158906,7.80736587790547,1.64563696311862,8.77031403772769,0.953212929035816,2.97185444524742,6.02171740399596,2.58409921906354,3.88107759124871
"sample108",2.77710937048677,7.24991907144153,3.16496312815985,5.38981413309804,3.27686327100707,2.56670551686,10.5175412523808,8.6716342081626,2.76171106214031,8.0912995596659,2.50327836932112,2.05689279895761,3.80684155281018,6.60605675721383,0.480185466960112,0.741605106182234,12.0304939478607,0.836754493601804,1.17437119520567,0.549309567977306,7.36936997803184,3.61201338693411,1.21009853519988,2.31939889773678,4.43312943785643,5.36013720949763,1.28588676262895,2.63719604682904,6.98150216129316,5.69822013032165,2.16935232176876,6.94622114051943,5.02181933447277,6.73847273095184,6.9700217609375,8.43823861301297,0.953525878481268,1.86191941800325,3.53284960776931,3.41655369583235,4.0095236100057,2.62615013692885,4.2242531224115,3.96490245369098,3.88310132987318,7.46648134151249,2.66393873141306,3.13229887495405,7.51714255377542,1.38358788195327,4.99002236519564,9.8988805798491,2.33849362939484,10.1201243598426,3.84981913912618,3.6428674537482,3.58443754156707,3.71536179451205,5.22571069195721,3.97622441563828,5.8287570413331,4.77884311919004,1.73211371075144,10.4085301159686,2.78126173510231,4.48704441987758
"sample109",5.29723777122509,6.46582860527626,5.6704695763844,0.771405176615692,2.59583113729243,6.31240126559118,2.8225118961931,7.61067499529537,3.54269944342935,1.10344953474241,2.14940646759429,2.17500223529269,4.34489940622523,2.27339854828696,2.05810211380429,8.77150667597138,0.949229344539768,1.34402069430565,8.03665124597743,8.83088694380739,2.30854694736759,1.93805217120569,1.9289341541089,3.21428166553761,6.85840019687427,7.1018256503384,4.96111524822459,11.1714330253124,3.12756988942858,0.695623741568473,1.47756480715061,4.08908150370292,4.1223227078092,2.86028146476015,2.63528171722765,4.60348063051029,1.41553004039994,6.98569653490694,1.27676357357307,3.32555479997569,2.91582114416503,5.3998331304691,1.98585367321239,6.61493583200485,4.59002408035358,3.51378053463004,2.22692560611963,0.332535520567638,1.00665887241364,0.933335084336392,3.56098699003164,9.21937691727472,3.45860575516971,2.72183270858587,6.36974692913762,2.67099718823567,2.99165657270428,7.4958778224642,0.688566835518605,1.26918194175324,3.19139644622987,9.5050306989725,4.88166323484265,3.17865984959887,2.58426819264943,3.90540995182227
"sample110",2.79431324981703,2.02861509679722,2.91783016608476,1.64846643722937,3.45553209994577,2.97744049685873,7.89298611395928,8.38172806848342,3.28523493721362,6.49728991743167,1.48731026347973,7.85175936097709,2.6438057602524,2.35647167479143,1.95953225141647,1.06379688334345,2.27454081341632,2.34642306366357,5.3570652917973,5.22915622061979,6.24426697229347,3.28774660142976,2.48082825859785,11.2761764415546,5.94663743377385,1.00567154638726,8.36522245137189,1.08114519926397,1.96633991932217,3.06571507892368,3.77996317623289,2.72048454661735,3.02975699282238,5.88191366079209,8.59274460527659,1.39761088221366,1.64879025725415,8.15951635230163,10.5094460760132,5.26317439329902,9.08271651839017,1.40496054850925,4.43731851562841,2.64828220342117,2.98026219508448,1.55598650613593,3.77231237805616,2.20474588847069,3.21811192311608,4.5196334730432,5.04860142172218,8.5246318155805,2.37842581498349,7.65566371193106,2.00668283092988,0.685567469729317,3.63994469014293,7.15734607504301,3.15785839351119,3.90987350992159,4.82852115390832,6.25140558864399,14.5501777430159,3.04689845173267,2.89476855222598,4.3565371536558
"sample111",1.37110098744486,2.64090498198682,2.42896555245453,6.19941926704741,2.57723143134468,2.73673748338119,2.24067389934493,7.81584794810617,3.26348148066021,6.85407204142212,4.60109864552195,4.5081944554435,0.0581855561090496,3.77714773613022,3.88905905129258,3.4754413677848,2.3303282885047,2.68442822801941,3.37481622285025,1.66150079730214,1.6314765657736,4.22386808346869,4.69676272132107,8.06132610302815,2.83662133956582,5.37286464319356,3.74416613038979,5.03776173641921,1.48649159003874,3.10024068625687,0.842468276901182,8.23237286556954,2.28053789439664,1.83794193048947,5.71919163069768,2.53448323424169,3.07680156386516,1.76244793864599,8.04934808243445,1.34939993014275,0.972278120535925,1.6573994482041,4.2814627414725,2.09741032168402,0.9391354946378,1.46703635932857,0.582983240800005,1.70696793692769,3.57570370954955,3.33411763148157,3.63181027217842,5.96646716473783,0.630229518272479,0.976234075343949,5.06633944157858,0.932341657469976,0.19801192145708,4.01876062399832,2.95356922194048,0.938511855209382,1.76998799664847,2.14327124984714,4.02311763867406,2.06472691168987,2.00116408301543,3.12957942066655
"sample112",3.35523370616808,1.108908360347,1.59904322894716,3.00099331505096,0.875046639761148,8.67144057488034,3.32976259965811,2.48957312506961,2.3902910748117,0.956417934927812,6.69741298875496,2.81694943681024,2.57363712968353,8.40101952587368,4.1602405718423,3.107635945428,2.15156264998601,1.41486130430456,6.64726353638911,1.38259706140489,2.70033029146906,1.95840405962268,4.20841044315606,0.803388775956429,4.43584949575266,6.84663226006046,2.70523416081041,6.09713322547147,0.569739169834112,3.23327733790264,1.81183724614804,8.83818946737974,3.29880076850018,5.89217055680587,7.78961467981843,1.0365843152154,4.89730765074432,0.121457662616195,0.924439869460471,3.59214087467269,0.925332342062755,7.1587395235933,5.27805424095419,2.76854816900644,3.54235596012477,5.2141095409056,2.81867098233263,1.1093135417803,2.44058725076066,3.56393235936264,9.77762833928955,11.1485790587853,4.11013339140124,7.09831932312193,4.1423694313793,1.83066040264498,3.96243335456785,5.64549100073564,1.96294366793522,0.453201370268623,4.75872859324318,1.85117383021011,4.78852220834773,1.76554337271073,2.52090851725618,3.70322194182846
"sample113",1.21769444826104,8.14335749596398,6.05327431115992,5.94855161369289,0.769582616711523,6.85507393401823,2.54343158273482,1.97890076728744,5.77287605011326,8.76777588013493,4.91518003445332,0.584750284710176,5.73918095658317,11.1895150236215,7.24466298346586,2.25797151633123,7.63787987678379,4.78458964251074,1.59546799961641,2.08179118666163,9.06444953582017,4.07326803554126,2.73971719846074,1.29115136609483,7.20293760053463,2.29370311684782,4.51803124787762,4.31019058082269,0.347742266345435,1.44557975482138,1.85603475774942,4.76662884759718,2.53821866971221,11.5025584894662,1.82612279107912,3.13915603102823,0.853874735602334,5.66929804945159,0.645675105028135,10.6468364558434,7.34036788369971,5.24040322517097,3.99980528091338,1.82136715019333,3.57830677469107,2.43333579119057,4.10742397616699,6.98483316770269,3.03939489313911,5.24705723448796,1.40685644490077,3.93127653295092,2.09872708687027,4.06784483879143,1.55108766889443,4.82336310664334,3.93611366024588,6.39337412503269,5.77508362923434,2.07787010992239,2.38762145426185,3.47542662414511,15.0594194765837,2.47812904365712,3.01419239116427,4.37604956281297
"sample114",1.48891829441911,4.56412581434285,2.36953467796182,9.94518790045236,7.35586308503145,0.844221576304622,1.96242367676797,3.06134275101512,0.486374383040104,1.5751690760645,2.98750753762786,1.3307285448452,1.12372248421522,3.34512921306946,4.17002826867812,1.07676155043153,4.18057217857003,0.31926947180903,4.47030811428644,2.17102030902377,2.35769189962246,1.67587863404188,8.44015320612454,1.26147270071663,8.34725571953868,3.31989260312085,3.6073247220912,5.89401215047678,3.06177967837456,7.59029541604952,2.73086011258714,5.48401288184394,5.68971377435816,1.20275494117739,5.23396328070487,3.24247506764315,1.37184517007583,5.02164483627299,2.33157063335501,6.06922412736066,8.84767132816758,9.51068655091971,7.31645149450764,3.19133347344769,2.37433871796542,0.821307607868808,2.01931638496574,1.04654969576506,3.53519600549004,0.8808018555371,0.442942141611694,1.8601620199103,0.510101939837102,0.931480387257878,0.884001843796604,2.71010768348494,1.6714362602144,5.59746884058141,1.70617308443375,2.39569471167824,4.08154127194106,9.23624642826262,1.14811772597276,6.41744303538349,2.59905728508078,3.46716563988272
"sample115",10.3410498087882,3.30915960138803,9.10809742657964,9.50579368847556,1.15386102498498,3.16573943691974,4.8098478384471,3.74450165835727,1.04524841006706,1.77362667078316,5.45768217685623,6.01402494569889,2.56681427063349,1.0262926711961,0.592117515367915,3.34843004789875,4.86482291115922,1.29144812427726,6.23021894211991,2.47237929132931,4.16414330136624,3.07488533623311,6.14524832909335,0.439385099113543,1.53425055464443,8.91339009169168,11.0663661540919,4.80647852057003,2.94884453285818,2.9154014368003,0.740294108682403,5.33350678874391,6.60621093222472,2.86824004435444,2.6758760488879,0.0979376738748125,1.11444167871136,7.59514695905351,1.63846348499951,4.03503655536516,1.7885180761272,5.64961656704393,2.64451140166944,3.69027262405572,5.78021679739701,0.299729447728964,2.4524988282668,5.88328329678042,3.9552271806585,5.02749990285792,5.75441375783709,2.1266186485187,2.11331342966457,6.97896357843833,0.549441586403484,3.39650162896441,6.52622512319553,4.3398933586088,7.1784569092076,6.72385191614719,10.9897116142774,3.20699151971716,10.177013163426,0.853792993519871,2.85664882825369,4.19720730380001
"sample116",3.56853957249421,3.61864463073249,8.37900473669576,3.71071401491382,2.67800366568952,0.675577215456924,5.95388831240692,3.57774859463039,2.61015716937692,3.38788814474085,2.35680631025886,1.61422826799008,1.17766819301647,3.14476770873922,1.15101366796203,3.4577986252438,2.75022144507671,3.44391333483183,5.29264492759476,2.74438399494364,0.578148072925851,1.45292603679184,9.13321177516738,0.601767168924346,3.8042721559188,1.91339452820447,3.77698020886459,1.80042415110903,3.18188487370812,3.11611979227305,2.78344987465232,7.6335252886708,2.72415963706707,1.55783350469554,2.99253359553242,3.39837063015154,3.21071287750922,0.759142987870208,3.51855385022587,1.08183809290133,4.02630380624579,8.9999562701875,2.85644982954162,3.66192216038453,0.894357027785522,4.04303892397394,6.26366263763238,3.0507802660701,1.95868666088427,2.51309619891278,8.27910174998195,3.03619439909642,0.277873916659319,5.19444301724863,2.85555656264406,1.23261457529023,3.73790826515706,2.22268551525662,4.65872560556778,6.64505256894338,6.27155031374235,1.81227992425484,4.85682778712744,6.80613210658542,2.11235077085351,3.4448134644552
"sample117",0.668013140917584,2.17260772113723,4.85297644307676,4.13888734149485,1.05937643861769,0.969972213957793,9.90527829474275,0.498826578734828,5.31130523151237,1.35876375314774,6.16191865192929,2.28259274322525,1.26637038949782,4.7751078857234,0.191156016591188,1.69805351296453,2.66188539463887,3.39550495278868,7.04007254286719,7.1966838902892,2.78208583770023,1.51088058689696,4.48936354698953,1.65872395495128,9.41400955691778,1.7236496988269,0.431035429104276,5.20287120512288,1.64996870928237,6.6567424600441,2.86855417206159,4.26395475911481,0.134757096490308,7.76720725320241,0.952564832505035,1.08634977063668,6.09199777303917,2.65318300589791,4.07567419500405,2.23268925007769,3.75790554703034,5.20888899047841,3.39106348549633,2.38107971094929,10.0444014819743,3.64631088868547,4.10363824404236,1.91851940723642,4.42329360483708,8.57595824073466,0.177137178640671,1.98517032835393,5.66800695262622,3.47394200856465,9.51488864567385,6.02607683860347,3.18720744222305,8.0324002963293,4.36806539596057,0.93780137701767,0.839553615964413,5.52943834850934,9.28316444547388,0.428789137123741,2.75310880833504,3.78366121631641
"sample118",10.609276012594,2.96581174159378,4.69808502009393,2.8427273027068,8.79168400600455,1.64054985573163,5.79207239229035,7.14436576997514,10.1385978051965,6.95408617408742,3.50021372703883,1.45091557243368,4.89310602550098,1.67122992078169,1.13953976163328,3.20201724135653,9.82183461009667,0.86411282502861,2.81442852343417,3.16486980202361,3.97228508081984,6.14002423046486,5.184363838293,5.20592931536039,2.42097446125499,3.72739859860414,5.2009980911058,2.04343671118586,2.70438573631436,3.99920560965731,3.10249573911162,1.27288265994393,4.87789607090208,6.36991125118736,10.0523237291062,1.25310626749477,0.122055243214304,3.02570038383882,8.362133280907,11.1816395690553,2.34391288348588,1.61989407957246,8.06100079878722,1.30892077048635,4.41182163699653,7.5679288927554,3.28632005308096,3.12219674020676,10.3875933405153,9.18740670701645,1.08125137654801,3.25793179425443,3.40911796716249,3.00384837822526,0.967880835494448,9.29090959563137,4.15190897275691,1.51142211516236,4.0554523411044,4.81760251951259,1.76450024356006,0.423020815357427,2.08066668445228,0.743758706531273,2.97828253139465,4.31523340947001
"sample119",1.92052363496873,2.14458653326429,3.95652668642193,6.47683121927851,1.77544307263285,5.3787577092576,1.05042267618143,3.46877244529165,12.8386751539892,4.12285057085655,1.53773529883748,0.980272244660252,3.44639545941273,0.936105113467982,0.985713810374335,1.24254974115737,4.58910988553971,4.33754581666679,3.89474818663103,3.32557829192275,2.26684143683098,3.69108966909022,5.60373874977966,8.84010102544561,3.06567992739554,1.8328257315711,5.35998094859043,10.8614583271847,2.21873462069341,4.18782400716193,4.34058087804144,5.69624353053779,3.91891085165661,1.9180715565518,3.20000095072434,2.17174600468175,3.01368155980896,3.9546323806316,9.61483045318284,0.74375116218741,6.15752993134447,5.2122338953177,6.99026690364711,4.45790465292519,2.11503640417189,5.12266564705748,1.20637223812418,1.85015506169539,3.13699706310774,1.34855638931769,3.35439756494597,5.68386843216876,2.80903272201115,1.90217851339283,1.11681830130188,2.08087182573421,1.51970130071695,1.65159596339271,2.3138975341803,0.305900803188783,2.34502213240561,2.43139476193811,5.71776977403234,9.3801987284567,2.55538272261498,3.67375365417401
"sample120",1.39675954960437,3.97277622890988,3.28438086250897,0.380507827649915,2.25903365922954,7.15014727464618,3.20954938205091,2.90698157389261,0.655893325666476,10.0441895189167,5.35844851183727,5.82118238683229,4.133911966212,1.17622879385411,7.62962937291865,2.66806952309148,0.742267273598276,1.97060386844515,7.22759217130457,0.353380937413508,7.85369130021821,2.86246719891372,2.37066160585705,2.15364390307594,1.10239874356645,1.22129947494898,2.47539130768571,1.63465588512673,5.31214756373509,3.37705047763575,7.61078233514902,3.92375120602206,0.483765341446216,1.50733667730877,4.80741738609009,3.70555994481552,3.89625020795432,1.71310596985152,3.92889606981715,6.47760972425393,0.773502742950057,1.00983050282928,10.4041772594207,6.470725010616,1.77298397743506,0.289379279134105,3.28994625242407,5.49732898599466,10.1883484725081,7.02618376983521,4.85536503205082,2.95427776806063,4.4277907955253,2.39826173309965,1.04706240074314,0.774788891285701,0.572113845491082,2.74650611924425,4.76392875705432,1.02861526726449,2.43303085459356,2.53043990619816,2.60994855086046,0.805474648735622,2.58638810139974,3.45983479930327
"sample121",1.36087228200414,2.88236285384533,1.07448182104163,8.61620232751921,6.41639479457071,3.02609438933986,0.333012067418181,2.50491344874858,2.32735787129614,3.61711425306939,8.63169972875023,1.15804452489406,8.65907487855958,4.77965676336173,4.53736141060581,9.14329081985595,2.68853297133543,0.245855302071819,2.18462482533621,4.62397299972512,0.580166202371315,4.7863575014137,3.30030602011289,1.8118886992969,3.99389526236064,5.03575621825327,1.73053405282365,2.43160833915123,2.05252315904055,3.4294622670484,4.58802245772478,2.88075322592441,7.05127727253353,1.24462987918637,6.14313488206438,2.20685676552543,4.36729722541769,1.81444095150031,1.30030774813527,3.17908961843801,2.1295012566944,0.910685036215527,1.85593960804779,4.54355843770226,3.61911841602175,1.68172951259859,2.36425519376816,0.499303760498514,7.45949273404958,5.44892090221275,3.51818570076628,7.3464178103597,2.04980150134344,2.24952129703334,5.94930983110649,2.32458369568608,4.84656562573102,2.34556790376126,11.125485628647,3.35902116070321,1.46582126439906,1.66263740932391,4.67063735523374,5.88482734929321,2.42367986542119,3.62578306988858
